id,name,zone,x,y,description,exits,enemy_id,shop_item_ids
1_-37,被遺忘的戰場,wasteland,1,-37,這裡寸草不生，只有死亡與危險。,,,
2_-37,龜裂的大地,wasteland,2,-37,這裡寸草不生，只有死亡與危險。,,,
3_-37,白骨堆,wasteland,3,-37,這裡寸草不生，只有死亡與危險。,,mob_troll,
4_-37,龜裂的大地,wasteland,4,-37,這裡寸草不生，只有死亡與危險。,,,
5_-37,白骨堆,wasteland,5,-37,這裡寸草不生，只有死亡與危險。,,,
6_-37,荒蕪之地,wasteland,6,-37,這裡寸草不生，只有死亡與危險。,,mob_orc,
7_-37,荒蕪之地,wasteland,7,-37,這裡寸草不生，只有死亡與危險。,,,
8_-37,荒蕪之地,wasteland,8,-37,這裡寸草不生，只有死亡與危險。,,mob_orc,
9_-37,荒蕪之地,wasteland,9,-37,這裡寸草不生，只有死亡與危險。,,,
10_-37,被遺忘的戰場,wasteland,10,-37,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
-10_-36,被遺忘的戰場,wasteland,-10,-36,這裡寸草不生，只有死亡與危險。,,mob_orc,
-9_-36,荒蕪之地,wasteland,-9,-36,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
-8_-36,被遺忘的戰場,wasteland,-8,-36,這裡寸草不生，只有死亡與危險。,,,
-7_-36,龜裂的大地,wasteland,-7,-36,這裡寸草不生，只有死亡與危險。,,,
-6_-36,白骨堆,wasteland,-6,-36,這裡寸草不生，只有死亡與危險。,,mob_orc,
-5_-36,荒蕪之地,wasteland,-5,-36,這裡寸草不生，只有死亡與危險。,,,
-4_-36,龜裂的大地,wasteland,-4,-36,這裡寸草不生，只有死亡與危險。,,mob_troll,
-3_-36,白骨堆,wasteland,-3,-36,這裡寸草不生，只有死亡與危險。,,mob_troll,
-2_-36,焦黑的土地,wasteland,-2,-36,這裡寸草不生，只有死亡與危險。,,,
-1_-36,荒蕪之地,wasteland,-1,-36,這裡寸草不生，只有死亡與危險。,,mob_troll,
0_-36,白骨堆,wasteland,0,-36,這裡寸草不生，只有死亡與危險。,,,
1_-36,龜裂的大地,wasteland,1,-36,這裡寸草不生，只有死亡與危險。,,mob_troll,
2_-36,龜裂的大地,wasteland,2,-36,這裡寸草不生，只有死亡與危險。,,,
3_-36,荒蕪之地,wasteland,3,-36,這裡寸草不生，只有死亡與危險。,,,
4_-36,荒蕪之地,wasteland,4,-36,這裡寸草不生，只有死亡與危險。,,mob_orc,
5_-36,白骨堆,wasteland,5,-36,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
6_-36,龜裂的大地,wasteland,6,-36,這裡寸草不生，只有死亡與危險。,,mob_orc,
7_-36,焦黑的土地,wasteland,7,-36,這裡寸草不生，只有死亡與危險。,,,
8_-36,被遺忘的戰場,wasteland,8,-36,這裡寸草不生，只有死亡與危險。,,mob_troll,
9_-36,荒蕪之地,wasteland,9,-36,這裡寸草不生，只有死亡與危險。,,mob_orc,
10_-36,荒蕪之地,wasteland,10,-36,這裡寸草不生，只有死亡與危險。,,mob_troll,
-10_-35,荒蕪之地,wasteland,-10,-35,這裡寸草不生，只有死亡與危險。,,,
-9_-35,焦黑的土地,wasteland,-9,-35,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
-8_-35,白骨堆,wasteland,-8,-35,這裡寸草不生，只有死亡與危險。,,,
-7_-35,被遺忘的戰場,wasteland,-7,-35,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-6_-35,龜裂的大地,wasteland,-6,-35,這裡寸草不生，只有死亡與危險。,,,
-5_-35,焦黑的土地,wasteland,-5,-35,這裡寸草不生，只有死亡與危險。,,,
-4_-35,荒蕪之地,wasteland,-4,-35,這裡寸草不生，只有死亡與危險。,,,
-3_-35,荒蕪之地,wasteland,-3,-35,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
-2_-35,白骨堆,wasteland,-2,-35,這裡寸草不生，只有死亡與危險。,,,
-1_-35,白骨堆,wasteland,-1,-35,這裡寸草不生，只有死亡與危險。,,mob_orc,
0_-35,白骨堆,wasteland,0,-35,這裡寸草不生，只有死亡與危險。,,mob_bandit,
1_-35,被遺忘的戰場,wasteland,1,-35,這裡寸草不生，只有死亡與危險。,,mob_orc,
2_-35,白骨堆,wasteland,2,-35,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
3_-35,荒蕪之地,wasteland,3,-35,這裡寸草不生，只有死亡與危險。,,,
4_-35,龜裂的大地,wasteland,4,-35,這裡寸草不生，只有死亡與危險。,,,
5_-35,焦黑的土地,wasteland,5,-35,這裡寸草不生，只有死亡與危險。,,mob_bandit,
6_-35,白骨堆,wasteland,6,-35,這裡寸草不生，只有死亡與危險。,,,
7_-35,被遺忘的戰場,wasteland,7,-35,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
8_-35,白骨堆,wasteland,8,-35,這裡寸草不生，只有死亡與危險。,,mob_bandit,
9_-35,龜裂的大地,wasteland,9,-35,這裡寸草不生，只有死亡與危險。,,,
10_-35,荒蕪之地,wasteland,10,-35,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
-10_-34,白骨堆,wasteland,-10,-34,這裡寸草不生，只有死亡與危險。,,,
-9_-34,被遺忘的戰場,wasteland,-9,-34,這裡寸草不生，只有死亡與危險。,,mob_orc,
-8_-34,焦黑的土地,wasteland,-8,-34,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-7_-34,龜裂的大地,wasteland,-7,-34,這裡寸草不生，只有死亡與危險。,,,
-6_-34,白骨堆,wasteland,-6,-34,這裡寸草不生，只有死亡與危險。,,mob_orc,
-5_-34,荒蕪之地,wasteland,-5,-34,這裡寸草不生，只有死亡與危險。,,mob_orc,
-4_-34,荒蕪之地,wasteland,-4,-34,這裡寸草不生，只有死亡與危險。,,,
-3_-34,被遺忘的戰場,wasteland,-3,-34,這裡寸草不生，只有死亡與危險。,,,
-2_-34,被遺忘的戰場,wasteland,-2,-34,這裡寸草不生，只有死亡與危險。,,,
-1_-34,焦黑的土地,wasteland,-1,-34,這裡寸草不生，只有死亡與危險。,,mob_bandit,
0_-34,荒蕪之地,wasteland,0,-34,這裡寸草不生，只有死亡與危險。,,,
1_-34,被遺忘的戰場,wasteland,1,-34,這裡寸草不生，只有死亡與危險。,,mob_bandit,
2_-34,龜裂的大地,wasteland,2,-34,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
3_-34,白骨堆,wasteland,3,-34,這裡寸草不生，只有死亡與危險。,,,
4_-34,焦黑的土地,wasteland,4,-34,這裡寸草不生，只有死亡與危險。,,,
5_-34,荒蕪之地,wasteland,5,-34,這裡寸草不生，只有死亡與危險。,,,
6_-34,焦黑的土地,wasteland,6,-34,這裡寸草不生，只有死亡與危險。,,mob_orc,
7_-34,白骨堆,wasteland,7,-34,這裡寸草不生，只有死亡與危險。,,,
8_-34,被遺忘的戰場,wasteland,8,-34,這裡寸草不生，只有死亡與危險。,,,
9_-34,荒蕪之地,wasteland,9,-34,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
10_-34,白骨堆,wasteland,10,-34,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-10_-33,被遺忘的戰場,wasteland,-10,-33,這裡寸草不生，只有死亡與危險。,,,
-9_-33,被遺忘的戰場,wasteland,-9,-33,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-8_-33,焦黑的土地,wasteland,-8,-33,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
-7_-33,白骨堆,wasteland,-7,-33,這裡寸草不生，只有死亡與危險。,,mob_orc,
-6_-33,龜裂的大地,wasteland,-6,-33,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
-5_-33,被遺忘的戰場,wasteland,-5,-33,這裡寸草不生，只有死亡與危險。,,,
-4_-33,白骨堆,wasteland,-4,-33,這裡寸草不生，只有死亡與危險。,,,
-3_-33,被遺忘的戰場,wasteland,-3,-33,這裡寸草不生，只有死亡與危險。,,mob_orc,
-2_-33,白骨堆,wasteland,-2,-33,這裡寸草不生，只有死亡與危險。,,,
-1_-33,焦黑的土地,wasteland,-1,-33,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
0_-33,龜裂的大地,wasteland,0,-33,這裡寸草不生，只有死亡與危險。,,mob_bandit,
1_-33,龜裂的大地,wasteland,1,-33,這裡寸草不生，只有死亡與危險。,,,
2_-33,焦黑的土地,wasteland,2,-33,這裡寸草不生，只有死亡與危險。,,,
3_-33,白骨堆,wasteland,3,-33,這裡寸草不生，只有死亡與危險。,,mob_bandit,
4_-33,白骨堆,wasteland,4,-33,這裡寸草不生，只有死亡與危險。,,,
5_-33,荒蕪之地,wasteland,5,-33,這裡寸草不生，只有死亡與危險。,,,
6_-33,荒蕪之地,wasteland,6,-33,這裡寸草不生，只有死亡與危險。,,mob_bandit,
7_-33,荒蕪之地,wasteland,7,-33,這裡寸草不生，只有死亡與危險。,,,
8_-33,焦黑的土地,wasteland,8,-33,這裡寸草不生，只有死亡與危險。,,mob_orc,
9_-33,白骨堆,wasteland,9,-33,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
10_-33,龜裂的大地,wasteland,10,-33,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-10_-32,被遺忘的戰場,wasteland,-10,-32,這裡寸草不生，只有死亡與危險。,,,
-9_-32,焦黑的土地,wasteland,-9,-32,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-8_-32,荒蕪之地,wasteland,-8,-32,這裡寸草不生，只有死亡與危險。,,mob_orc,
-7_-32,龜裂的大地,wasteland,-7,-32,這裡寸草不生，只有死亡與危險。,,,
-6_-32,白骨堆,wasteland,-6,-32,這裡寸草不生，只有死亡與危險。,,,
-5_-32,龜裂的大地,wasteland,-5,-32,這裡寸草不生，只有死亡與危險。,,mob_orc,
-4_-32,荒蕪之地,wasteland,-4,-32,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
-3_-32,焦黑的土地,wasteland,-3,-32,這裡寸草不生，只有死亡與危險。,,,
-2_-32,焦黑的土地,wasteland,-2,-32,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
-1_-32,被遺忘的戰場,wasteland,-1,-32,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
0_-32,荒蕪之地,wasteland,0,-32,這裡寸草不生，只有死亡與危險。,,,
1_-32,焦黑的土地,wasteland,1,-32,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
2_-32,龜裂的大地,wasteland,2,-32,這裡寸草不生，只有死亡與危險。,,,
3_-32,白骨堆,wasteland,3,-32,這裡寸草不生，只有死亡與危險。,,,
4_-32,龜裂的大地,wasteland,4,-32,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
5_-32,荒蕪之地,wasteland,5,-32,這裡寸草不生，只有死亡與危險。,,,
6_-32,龜裂的大地,wasteland,6,-32,這裡寸草不生，只有死亡與危險。,,,
7_-32,焦黑的土地,wasteland,7,-32,這裡寸草不生，只有死亡與危險。,,mob_orc,
8_-32,被遺忘的戰場,wasteland,8,-32,這裡寸草不生，只有死亡與危險。,,mob_orc,
9_-32,龜裂的大地,wasteland,9,-32,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
10_-32,龜裂的大地,wasteland,10,-32,這裡寸草不生，只有死亡與危險。,,,
-10_-31,被遺忘的戰場,wasteland,-10,-31,這裡寸草不生，只有死亡與危險。,,,
-9_-31,荒蕪之地,wasteland,-9,-31,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-8_-31,荒蕪之地,wasteland,-8,-31,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-7_-31,白骨堆,wasteland,-7,-31,這裡寸草不生，只有死亡與危險。,,mob_orc,
-6_-31,白骨堆,wasteland,-6,-31,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
-5_-31,龜裂的大地,wasteland,-5,-31,這裡寸草不生，只有死亡與危險。,,,
-4_-31,荒蕪之地,wasteland,-4,-31,這裡寸草不生，只有死亡與危險。,,,
-3_-31,被遺忘的戰場,wasteland,-3,-31,這裡寸草不生，只有死亡與危險。,,mob_orc,
-2_-31,白骨堆,wasteland,-2,-31,這裡寸草不生，只有死亡與危險。,,,
-1_-31,焦黑的土地,wasteland,-1,-31,這裡寸草不生，只有死亡與危險。,,,
0_-31,白骨堆,wasteland,0,-31,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
1_-31,白骨堆,wasteland,1,-31,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
2_-31,白骨堆,wasteland,2,-31,這裡寸草不生，只有死亡與危險。,,,
3_-31,焦黑的土地,wasteland,3,-31,這裡寸草不生，只有死亡與危險。,,,
4_-31,被遺忘的戰場,wasteland,4,-31,這裡寸草不生，只有死亡與危險。,,,
5_-31,荒蕪之地,wasteland,5,-31,這裡寸草不生，只有死亡與危險。,,mob_orc,
6_-31,龜裂的大地,wasteland,6,-31,這裡寸草不生，只有死亡與危險。,,,
7_-31,白骨堆,wasteland,7,-31,這裡寸草不生，只有死亡與危險。,,mob_orc,
8_-31,焦黑的土地,wasteland,8,-31,這裡寸草不生，只有死亡與危險。,,,
9_-31,白骨堆,wasteland,9,-31,這裡寸草不生，只有死亡與危險。,,,
10_-31,龜裂的大地,wasteland,10,-31,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
-10_-30,焦黑的土地,wasteland,-10,-30,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-9_-30,龜裂的大地,wasteland,-9,-30,這裡寸草不生，只有死亡與危險。,,,
-8_-30,焦黑的土地,wasteland,-8,-30,這裡寸草不生，只有死亡與危險。,,,
-7_-30,白骨堆,wasteland,-7,-30,這裡寸草不生，只有死亡與危險。,,,
-6_-30,龜裂的大地,wasteland,-6,-30,這裡寸草不生，只有死亡與危險。,,,
-5_-30,龜裂的大地,wasteland,-5,-30,這裡寸草不生，只有死亡與危險。,,,
-4_-30,荒蕪之地,wasteland,-4,-30,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-3_-30,龜裂的大地,wasteland,-3,-30,這裡寸草不生，只有死亡與危險。,,,
-2_-30,荒蕪之地,wasteland,-2,-30,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
-1_-30,被遺忘的戰場,wasteland,-1,-30,這裡寸草不生，只有死亡與危險。,,mob_orc,
0_-30,白骨堆,wasteland,0,-30,這裡寸草不生，只有死亡與危險。,,mob_bandit,
1_-30,荒蕪之地,wasteland,1,-30,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
2_-30,被遺忘的戰場,wasteland,2,-30,這裡寸草不生，只有死亡與危險。,,mob_bandit,
3_-30,被遺忘的戰場,wasteland,3,-30,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
4_-30,荒蕪之地,wasteland,4,-30,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
5_-30,被遺忘的戰場,wasteland,5,-30,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
6_-30,焦黑的土地,wasteland,6,-30,這裡寸草不生，只有死亡與危險。,,mob_orc,
7_-30,被遺忘的戰場,wasteland,7,-30,這裡寸草不生，只有死亡與危險。,,,
8_-30,被遺忘的戰場,wasteland,8,-30,這裡寸草不生，只有死亡與危險。,,mob_orc,
9_-30,焦黑的土地,wasteland,9,-30,這裡寸草不生，只有死亡與危險。,,,
10_-30,被遺忘的戰場,wasteland,10,-30,這裡寸草不生，只有死亡與危險。,,mob_orc,
-10_-29,焦黑的土地,wasteland,-10,-29,這裡寸草不生，只有死亡與危險。,,mob_orc,
-9_-29,荒蕪之地,wasteland,-9,-29,這裡寸草不生，只有死亡與危險。,,,
-8_-29,焦黑的土地,wasteland,-8,-29,這裡寸草不生，只有死亡與危險。,,mob_orc,
-7_-29,白骨堆,wasteland,-7,-29,這裡寸草不生，只有死亡與危險。,,,
-6_-29,白骨堆,wasteland,-6,-29,這裡寸草不生，只有死亡與危險。,,,
-5_-29,被遺忘的戰場,wasteland,-5,-29,這裡寸草不生，只有死亡與危險。,,mob_orc,
-4_-29,龜裂的大地,wasteland,-4,-29,這裡寸草不生，只有死亡與危險。,,,
-3_-29,白骨堆,wasteland,-3,-29,這裡寸草不生，只有死亡與危險。,,,
-2_-29,焦黑的土地,wasteland,-2,-29,這裡寸草不生，只有死亡與危險。,,,
-1_-29,龜裂的大地,wasteland,-1,-29,這裡寸草不生，只有死亡與危險。,,,
0_-29,被遺忘的戰場,wasteland,0,-29,這裡寸草不生，只有死亡與危險。,,mob_orc,
1_-29,龜裂的大地,wasteland,1,-29,這裡寸草不生，只有死亡與危險。,,,
2_-29,被遺忘的戰場,wasteland,2,-29,這裡寸草不生，只有死亡與危險。,,,
3_-29,龜裂的大地,wasteland,3,-29,這裡寸草不生，只有死亡與危險。,,mob_bandit,
4_-29,白骨堆,wasteland,4,-29,這裡寸草不生，只有死亡與危險。,,mob_orc,
5_-29,荒蕪之地,wasteland,5,-29,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
6_-29,白骨堆,wasteland,6,-29,這裡寸草不生，只有死亡與危險。,,,
7_-29,白骨堆,wasteland,7,-29,這裡寸草不生，只有死亡與危險。,,mob_orc,
8_-29,白骨堆,wasteland,8,-29,這裡寸草不生，只有死亡與危險。,,,
9_-29,被遺忘的戰場,wasteland,9,-29,這裡寸草不生，只有死亡與危險。,,,
10_-29,荒蕪之地,wasteland,10,-29,這裡寸草不生，只有死亡與危險。,,,
-10_-28,焦黑的土地,wasteland,-10,-28,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-9_-28,焦黑的土地,wasteland,-9,-28,這裡寸草不生，只有死亡與危險。,,,
-8_-28,龜裂的大地,wasteland,-8,-28,這裡寸草不生，只有死亡與危險。,,mob_orc,
-7_-28,焦黑的土地,wasteland,-7,-28,這裡寸草不生，只有死亡與危險。,,mob_orc,
-6_-28,荒蕪之地,wasteland,-6,-28,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-5_-28,荒蕪之地,wasteland,-5,-28,這裡寸草不生，只有死亡與危險。,,mob_orc,
-4_-28,被遺忘的戰場,wasteland,-4,-28,這裡寸草不生，只有死亡與危險。,,,
-3_-28,白骨堆,wasteland,-3,-28,這裡寸草不生，只有死亡與危險。,,,
-2_-28,龜裂的大地,wasteland,-2,-28,這裡寸草不生，只有死亡與危險。,,,
-1_-28,荒蕪之地,wasteland,-1,-28,這裡寸草不生，只有死亡與危險。,,,
0_-28,焦黑的土地,wasteland,0,-28,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
1_-28,白骨堆,wasteland,1,-28,這裡寸草不生，只有死亡與危險。,,,
2_-28,龜裂的大地,wasteland,2,-28,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
3_-28,焦黑的土地,wasteland,3,-28,這裡寸草不生，只有死亡與危險。,,mob_bandit,
4_-28,白骨堆,wasteland,4,-28,這裡寸草不生，只有死亡與危險。,,,
5_-28,被遺忘的戰場,wasteland,5,-28,這裡寸草不生，只有死亡與危險。,,mob_bandit,
6_-28,被遺忘的戰場,wasteland,6,-28,這裡寸草不生，只有死亡與危險。,,,
7_-28,龜裂的大地,wasteland,7,-28,這裡寸草不生，只有死亡與危險。,,mob_bandit,
8_-28,被遺忘的戰場,wasteland,8,-28,這裡寸草不生，只有死亡與危險。,,,
9_-28,白骨堆,wasteland,9,-28,這裡寸草不生，只有死亡與危險。,,mob_skeleton,
10_-28,荒蕪之地,wasteland,10,-28,這裡寸草不生，只有死亡與危險。,,,
-10_-27,龜裂的大地,wasteland,-10,-27,這裡寸草不生，只有死亡與危險。,,,
-9_-27,白骨堆,wasteland,-9,-27,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-8_-27,白骨堆,wasteland,-8,-27,這裡寸草不生，只有死亡與危險。,,mob_orc,
-7_-27,荒蕪之地,wasteland,-7,-27,這裡寸草不生，只有死亡與危險。,,,
-6_-27,龜裂的大地,wasteland,-6,-27,這裡寸草不生，只有死亡與危險。,,mob_orc,
-5_-27,焦黑的土地,wasteland,-5,-27,這裡寸草不生，只有死亡與危險。,,,
-4_-27,白骨堆,wasteland,-4,-27,這裡寸草不生，只有死亡與危險。,,,
